,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,state,lat,long,drive_4wd,drive_fwd,drive_other,drive_rwd,fuel_diesel,fuel_gas,fuel_other,state_ut,state_va,state_vt,state_wa,transmission_automatic,transmission_manual,transmission_other,type_SUV,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_truck,type_van,type_wagon
15872,0.6666666666666666,0.051807791168823475,0.9126213592233015,0.2702702702702703,0.879914224446033,good,0.3333333333333333,gas,0.3799982285663673,0.0,automatic,fwd,sedan,va,0.37803754612594154,0.8197036437646852,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15873,0.6666666666666666,0.648357374176091,0.9417475728155367,0.16216216216216217,0.7987848463187992,excellent,0.0,gas,0.19037768679339082,0.0,automatic,4wd,truck,va,0.3946194642364562,0.8698194168228985,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15874,0.6666666666666666,0.027029829850591484,0.8640776699029153,0.7297297297297298,0.5989992852037169,good,0.3333333333333333,gas,0.42574407355449584,0.0,automatic,fwd,sedan,va,0.3757891504499391,0.820408349336418,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15875,0.6666666666666666,0.014770479781331714,0.8737864077669926,0.2702702702702703,0.8766976411722659,good,0.3333333333333333,gas,0.41428404081154513,0.0,automatic,fwd,sedan,va,0.37578394583031893,0.820408349336418,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15876,0.6666666666666666,0.014770479781331714,0.8349514563106801,0.10810810810810811,0.5732666190135811,good,0.3333333333333333,gas,0.605847445278415,0.0,automatic,fwd,sedan,va,0.3757943550695597,0.8204064498604835,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15877,0.6666666666666666,0.016659382662093793,0.8349514563106801,0.35135135135135137,0.6440314510364546,good,0.3333333333333333,gas,0.4828556653019008,0.0,automatic,fwd,mini-van,va,0.3757891504499391,0.8204045503845487,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15878,0.6666666666666666,0.009007474129437996,0.7572815533980588,0.5945945945945946,0.636168691922802,good,0.3333333333333333,gas,0.7514278612224605,0.0,manual,fwd,sedan,va,0.3757943550695597,0.8204064498604835,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15879,0.6666666666666666,0.02036311380084297,0.8737864077669926,0.21621621621621623,0.1879914224446033,good,1.0,gas,0.4942842693836268,0.0,manual,fwd,sedan,va,0.3757891504499391,0.8204064498604835,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15880,0.8,0.1369936073600545,0.9223300970873787,0.16216216216216217,0.7987848463187992,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15881,0.6666666666666666,0.648357374176091,0.9320388349514594,0.13513513513513514,0.3556111508220157,excellent,0.0,gas,0.2505350015285758,0.0,automatic,4wd,SUV,va,0.3946194642364562,0.8698194168228985,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15882,0.6666666666666666,0.00962229349847036,0.8058252427184485,0.13513513513513514,0.3059328091493924,good,0.0,gas,0.0004485727102077434,0.0,automatic,other,other,va,0.3772204208455425,0.8203342697749689,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15890,0.6666666666666666,0.648357374176091,0.9223300970873787,0.2702702702702703,0.6283059328091494,excellent,0.3333333333333333,gas,0.14775185071957347,0.0,manual,rwd,coupe,va,0.3946194642364562,0.8698194168228985,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15892,0.6666666666666666,0.12962318239394366,0.9514563106796139,0.2702702702702703,0.6336669049320943,good,0.3333333333333333,gas,0.19323769496484272,0.0,automatic,rwd,other,va,0.1949078001634248,0.7342348246118893,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15893,0.6666666666666666,0.18888288061393047,0.9417475728155367,0.08108108108108109,0.08112937812723374,good,0.6666666666666666,gas,0.17872051063003036,0.0,automatic,other,sedan,va,0.1949078001634248,0.7342348246118893,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15894,0.6666666666666666,0.15554930036518788,0.9708737864077683,0.7297297297297298,0.6279485346676198,good,0.3333333333333333,gas,0.07654593298837997,0.0,automatic,fwd,other,va,0.1949078001634248,0.7342348246118893,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15895,0.6666666666666666,0.2607352647056645,0.9708737864077683,0.2702702702702703,0.4185132237312366,good,0.3333333333333333,gas,0.11825462358463881,0.0,automatic,4wd,pickup,va,0.1949078001634248,0.7342348246118893,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15896,0.8,0.029622441647715908,0.8543689320388381,0.5675675675675675,0.5811293781272338,good,0.0,gas,0.39142683264809325,0.0,automatic,rwd,sedan,va,0.3608570967590834,0.7693884257333401,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15897,0.8,0.24732035052111495,0.9708737864077683,0.6216216216216217,0.318084345961401,excellent,0.6666666666666666,gas,0.11462604178869082,0.0,automatic,other,other,va,0.35595954969631016,0.7788687101228768,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15898,0.8,0.17629019474218327,0.9708737864077683,0.6216216216216217,0.4932094353109364,excellent,0.6666666666666666,gas,0.08285452244149269,0.0,automatic,other,other,va,0.35595954969631016,0.7788687101228768,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15900,0.8,0.22958688582878392,0.9417475728155367,0.16216216216216217,0.8080771979985705,excellent,0.0,diesel,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15901,0.8,0.22958688582878392,0.9417475728155367,0.16216216216216217,0.8080771979985705,excellent,0.0,diesel,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15902,0.8,0.23699434810628225,0.9320388349514594,0.8108108108108109,0.023230879199428164,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15904,0.8,0.24440181038378062,0.9417475728155367,0.2702702702702703,0.4278055754110079,excellent,0.0,diesel,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15905,0.8,0.2184756924125364,0.9514563106796139,0.16216216216216217,0.7987848463187992,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15906,0.8,0.1851421121637938,0.9514563106796139,0.16216216216216217,0.7987848463187992,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15907,0.8,0.19254957444129214,0.9223300970873787,0.945945945945946,0.9313795568263046,excellent,0.0,gas,0.2714264897899708,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15908,0.8,0.1703271876087971,0.9126213592233015,0.16216216216216217,0.8080771979985705,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15909,0.8,0.17403091874754628,0.9320388349514594,0.2702702702702703,0.4124374553252323,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15910,0.8,0.1555122630538004,0.9126213592233015,0.945945945945946,0.9263759828448892,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15911,0.8,0.1703271876087971,0.9320388349514594,0.16216216216216217,0.7984274481772695,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15912,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15916,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15917,0.8,0.1074007955614486,0.8737864077669926,0.4594594594594595,0.958541815582559,excellent,0.3333333333333333,gas,0.5217643478981369,0.0,automatic,4wd,SUV,va,0.3502865143101017,0.7870459540212855,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15918,0.8,0.025918710508966734,0.7766990291262168,0.16216216216216217,0.3917083631165118,good,0.3333333333333333,gas,0.6285703673439067,0.0,manual,4wd,pickup,va,0.3478299338492845,0.7995995904729885,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15921,0.8,0.04073363506396344,0.8058252427184485,0.2702702702702703,0.8570407433881344,good,0.0,diesel,0.871428204080583,0.0,automatic,4wd,truck,va,0.3442803832681889,0.8013566057124839,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15922,0.8,0.2362906391899199,0.9417475728155367,0.8108108108108109,0.06111508220157255,excellent,0.3333333333333333,diesel,0.15520901488289965,0.0,automatic,4wd,truck,va,0.4010992156638231,0.8100714013003811,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15923,0.8,0.1110674893888103,0.8543689320388381,0.4594594594594595,0.9517512508934953,excellent,0.3333333333333333,gas,0.19740627830365226,0.0,manual,4wd,SUV,va,0.3161754373181638,0.8170956633064936,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15925,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15928,0.8,0.29629108363765655,0.9417475728155367,0.2702702702702703,0.3949249463902788,excellent,0.0,gas,0.1599975999931428,0.0,automatic,4wd,truck,va,0.35239438525635336,0.778220988829182,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15931,0.8,0.014807517092719205,0.8543689320388381,0.21621621621621623,0.6375982844889206,good,1.0,gas,0.5199986285675101,0.0,automatic,fwd,sedan,va,0.3590719122292947,0.7978919616077924,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15934,0.8,0.04073363506396344,0.8640776699029153,0.0,0.7290922087205147,good,0.3333333333333333,gas,0.4399983999954285,0.0,automatic,4wd,sedan,va,0.37342625314228917,0.8142578462602166,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15936,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15943,0.8,0.15554930036518788,0.9514563106796139,0.8918918918918919,0.9610436025732666,excellent,1.0,gas,0.15714044897271134,0.5,automatic,4wd,sedan,va,0.35316987357978946,0.7895190716881213,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15958,0.8,0.06628937992133276,0.8834951456310698,0.08108108108108109,0.09435310936383132,excellent,0.0,gas,0.3387209677741936,0.0,automatic,rwd,sedan,va,0.3770694868765514,0.8175971249532252,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15959,0.8,0.00962229349847036,0.8446601941747574,0.16216216216216217,0.20371694067190851,good,1.0,gas,0.31714090611687457,0.0,automatic,fwd,coupe,va,0.3280419700526185,0.7768571651081466,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15960,0.8,0.15554930036518788,0.9126213592233015,0.16216216216216217,0.7987848463187992,excellent,0.0,other,0.1136260389315398,0.0,automatic,4wd,truck,va,0.3497296200107216,0.783511029307014,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15961,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15963,0.8,0.1406232638760287,0.8640776699029153,0.8108108108108109,0.023230879199428164,good,0.3333333333333333,gas,0.4375441072688779,0.0,automatic,rwd,truck,va,0.3014099314551595,0.8020803060435626,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15964,0.8,0.15173445729227622,0.9417475728155367,0.8108108108108109,0.0035739814152966403,good,0.0,gas,0.3059951599861714,0.0,automatic,rwd,truck,va,0.3014099314551595,0.8020803060435626,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15965,0.8,0.18136430640226964,0.8834951456310698,0.8108108108108109,0.023230879199428164,good,0.3333333333333333,gas,0.3441695547701564,0.0,manual,4wd,truck,va,0.3014099314551595,0.8020803060435626,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15966,0.8,0.27025385373224986,0.9514563106796139,0.8108108108108109,0.023230879199428164,good,0.0,gas,0.20454629870371055,0.0,automatic,4wd,truck,va,0.3014099314551595,0.8020803060435626,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15968,0.8,0.03332617278646509,0.8155339805825257,0.8108108108108109,0.003931379556826304,excellent,0.0,gas,0.5514272897922565,0.0,automatic,4wd,truck,va,0.3565736948115146,0.7856194475944085,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15970,0.8,0.06999311106008194,0.9126213592233015,0.35135135135135137,0.26483202287348107,excellent,1.0,gas,0.33470667059048737,0.0,automatic,4wd,SUV,va,0.3770694868765514,0.8175971249532252,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15971,0.8,0.22221646086267305,0.5436893203883528,0.21621621621621623,0.2087205146533238,good,0.0,gas,0.2857122448921282,0.0,automatic,rwd,sedan,va,0.3438796275574201,0.7813684204527971,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15973,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15974,0.8,0.016289009548218877,0.8446601941747574,0.4594594594594595,0.5028591851322374,good,0.3333333333333333,gas,0.28380809267820745,0.0,automatic,fwd,SUV,va,0.3425732680327058,0.7521031947285743,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15976,0.8,0.029622441647715908,0.6893203883495147,0.2702702702702703,0.7087205146533239,excellent,0.3333333333333333,gas,0.3571410204029154,0.0,manual,4wd,pickup,va,0.342869931351067,0.7966743975337205,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15977,0.8,0.007029681701345936,0.8543689320388381,0.16216216216216217,0.20371694067190851,good,0.6666666666666666,gas,0.5714273469352769,0.0,automatic,other,other,va,0.36272035058317775,0.7842233327824852,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15978,0.8,0.024066844939592144,0.8252427184466029,0.35135135135135137,0.22337383845604003,excellent,1.0,gas,0.4243697839136683,0.0,automatic,fwd,coupe,va,0.3770694868765514,0.8175971249532252,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15979,0.8,0.031103934103215578,0.8252427184466029,0.945945945945946,0.07684060042887778,good,0.3333333333333333,gas,0.3399981142803265,0.0,automatic,4wd,SUV,va,0.35316987357978946,0.7895190716881213,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15980,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15981,0.8,0.01110378595397003,0.7572815533980588,0.2702702702702703,0.7087205146533239,good,0.3333333333333333,gas,0.542855836730962,0.0,manual,other,other,va,0.37561219338284646,0.8852336640320932,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15992,0.8,0.04369661997496278,0.893203883495147,0.40540540540540543,0.48463187991422446,good,0.3333333333333333,gas,0.43722124920356914,0.0,automatic,4wd,sedan,va,0.3701005012048695,0.8843580056262477,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15993,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16002,0.8,0.10036370639782517,0.9029126213592242,0.6216216216216217,0.23981415296640457,excellent,0.0,gas,0.22775207929165509,0.0,automatic,4wd,coupe,va,0.3770694868765514,0.8175971249532252,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16004,0.8,0.12221572011644531,0.9708737864077683,0.2702702702702703,0.4524660471765547,excellent,0.3333333333333333,gas,0.045711559175883355,0.5,automatic,fwd,sedan,va,0.342869931351067,0.7966743975337205,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16005,0.8,0.031844680330965415,0.8058252427184485,0.16216216216216217,0.8020014295925662,good,0.6666666666666666,gas,0.7628564653041865,0.0,automatic,4wd,pickup,va,0.35031774202782384,0.7802610259829312,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16006,0.8,0.01851124823146838,0.8155339805825257,0.1891891891891892,0.6951393852751966,good,1.0,gas,0.4790499401426861,0.0,automatic,fwd,other,va,0.38123318257285166,0.805915347955499,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16007,0.8,0.14814183808768952,0.9417475728155367,0.13513513513513514,0.28556111508220156,excellent,0.3333333333333333,gas,0.16947191277689364,0.0,automatic,4wd,coupe,va,0.364214076414225,0.7802173380364354,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16008,0.8,0.2444388476951681,0.9805825242718456,0.2702702702702703,0.3917083631165118,excellent,0.3333333333333333,gas,0.09399741142117549,0.0,automatic,4wd,pickup,va,0.3491571118524801,0.772703011239199,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16009,0.8,0.03628915769746443,0.8155339805825257,0.2702702702702703,0.7090779127948534,good,0.3333333333333333,gas,0.3599981714233469,0.0,automatic,other,truck,va,0.3416624595991402,0.8154640134786812,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16010,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16011,0.8,0.03406691901421492,0.8640776699029153,0.4594594594594595,0.5028591851322374,excellent,0.6666666666666666,gas,0.5057128734653528,0.0,automatic,4wd,other,va,0.35724509074254307,0.8011153722687909,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16012,0.8,0.1474010918599397,0.9126213592233015,0.945945945945946,0.860614724803431,good,0.3333333333333333,gas,0.28380809267820745,0.0,automatic,4wd,pickup,va,0.3497296200107216,0.783511029307014,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16016,0.8,0.648357374176091,0.9902912621359228,0.35135135135135137,0.11401000714796283,excellent,1.0,gas,0.027140077543078695,0.0,automatic,fwd,sedan,va,0.35494985348995756,0.7660415491365931,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16017,0.8,0.19647552944836627,0.9514563106796139,0.16216216216216217,0.06647605432451752,excellent,0.0,diesel,0.4813185180529087,0.0,automatic,4wd,pickup,va,0.3030910235925406,0.8018485699795426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16018,0.8,0.005918562359721183,0.8155339805825257,0.2702702702702703,0.8806290207290922,good,0.3333333333333333,gas,0.5571415918331195,0.0,automatic,fwd,sedan,va,0.3551840613728745,0.766482227553418,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16019,0.8,0.010363039726220194,0.8349514563106801,0.10810810810810811,0.2076483202287348,good,0.3333333333333333,gas,0.5263157894736842,0.0,automatic,fwd,other,va,0.35595954969631016,0.7788687101228768,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16021,0.8,0.14803072615352705,0.9126213592233015,0.2972972972972973,0.7805575411007863,good,0.0,gas,0.13295180843373836,0.0,automatic,rwd,truck,va,0.3014099314551595,0.8020803060435626,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16022,0.8,0.09247475907228943,0.9223300970873787,0.4594594594594595,0.5028591851322374,good,0.3333333333333333,gas,0.2928865511044317,0.0,automatic,4wd,SUV,va,0.3014099314551595,0.8020803060435626,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16023,0.8,0.2184016177897614,0.9320388349514594,0.2972972972972973,0.7884203002144389,good,0.0,gas,0.4239297826565218,0.0,automatic,4wd,truck,va,0.3014099314551595,0.8020803060435626,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16025,0.8,0.19617923095726633,0.9805825242718456,0.8918918918918919,0.650107219442459,good,1.0,gas,0.09107740307829451,0.0,automatic,4wd,wagon,va,0.3014099314551595,0.8020803060435626,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16026,0.8,0.01110378595397003,0.7572815533980588,0.2702702702702703,0.7087205146533239,good,0.3333333333333333,gas,0.542855836730962,0.0,manual,other,other,va,0.37561219338284646,0.8852336640320932,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16027,1.0,0.022214979370217557,0.8543689320388381,1.0,0.9789135096497499,good,0.6666666666666666,gas,0.5142843265266471,0.0,automatic,fwd,SUV,va,0.46236279321525786,0.8215784265121253,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16028,1.0,0.038511396380713936,0.8252427184466029,0.4594594594594595,0.5750536097212294,excellent,0.3333333333333333,gas,0.32856951019860053,0.0,automatic,4wd,SUV,va,0.4705912968350707,0.853041345892668,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16029,1.0,0.02184460625634264,0.8640776699029153,0.4864864864864865,0.6472480343102216,excellent,0.6666666666666666,gas,0.2771407918308338,0.0,automatic,other,other,va,0.47999083986946833,0.8528855888660318,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16030,1.0,0.02958540433632842,0.9029126213592242,0.5945945945945946,0.09077912794853467,excellent,1.0,gas,0.00047714422041205827,0.0,automatic,other,other,va,0.47406277812186093,0.8515540562358848,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16031,1.0,0.031103934103215578,0.8737864077669926,0.40540540540540543,0.4810578984989278,excellent,0.3333333333333333,gas,0.0005257157877593936,0.0,automatic,other,sedan,va,0.47406277812186093,0.8515540562358848,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16033,1.0,0.08140060296742939,0.9611650485436911,0.6216216216216217,0.6090064331665476,excellent,1.0,gas,0.41716119188911965,0.0,automatic,rwd,mini-van,va,0.4624408625095635,0.8532521877214077,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
